Total number of tokens: 124417
ngram,count,frequency
my example,1,8.037486838615302E-4
comparative insignificance,1,8.037486838615302E-4
foul misconduct,1,8.037486838615302E-4
evils arising,1,8.037486838615302E-4
returned within,1,8.037486838615302E-4
she named,1,8.037486838615302E-4
butcher’s she,1,8.037486838615302E-4
perfect and,1,8.037486838615302E-4
wednesday and,1,8.037486838615302E-4
shall pull,1,8.037486838615302E-4
equal regard,1,8.037486838615302E-4
time ýn,1,8.037486838615302E-4
nephew instead,1,8.037486838615302E-4
it” “will,1,8.037486838615302E-4
this” chapter,1,8.037486838615302E-4
sixteen perhaps,1,8.037486838615302E-4
toprotect the,1,8.037486838615302E-4
jane should,1,8.037486838615302E-4
the satisfactions,1,8.037486838615302E-4
always bordering,1,8.037486838615302E-4
him expose,1,8.037486838615302E-4
name throughout,1,8.037486838615302E-4
house their,1,8.037486838615302E-4
evidently regretting,1,8.037486838615302E-4
the air,1,8.037486838615302E-4
etc” as,1,8.037486838615302E-4
firm where,1,8.037486838615302E-4
scotland” “and,1,8.037486838615302E-4
profligate in,1,8.037486838615302E-4
was “and,1,8.037486838615302E-4
made but,1,8.037486838615302E-4
not bring,1,8.037486838615302E-4
letter” and,1,8.037486838615302E-4
apparent partiality,1,8.037486838615302E-4
absence she,1,8.037486838615302E-4
spleen what,1,8.037486838615302E-4
for exposing,1,8.037486838615302E-4
principally concerns,1,8.037486838615302E-4
is supposed,1,8.037486838615302E-4
elevated him,1,8.037486838615302E-4
persuasion “you,1,8.037486838615302E-4
party nothing,1,8.037486838615302E-4
naturally flow,1,8.037486838615302E-4
sly look,1,8.037486838615302E-4
amusements mrs,1,8.037486838615302E-4
misfortune another,1,8.037486838615302E-4
cradles we,1,8.037486838615302E-4
estimation in,1,8.037486838615302E-4
most shocking,1,8.037486838615302E-4
as wished,1,8.037486838615302E-4
by poor,1,8.037486838615302E-4
continued silent,1,8.037486838615302E-4
wisest most,1,8.037486838615302E-4
saying fitzwilliam,1,8.037486838615302E-4
communication “ý,1,8.037486838615302E-4
and situation,1,8.037486838615302E-4
darcy” repeated,1,8.037486838615302E-4
wickham ought,1,8.037486838615302E-4
is grown,1,8.037486838615302E-4
did by,1,8.037486838615302E-4
complain are,1,8.037486838615302E-4
be diverted,1,8.037486838615302E-4
test of,1,8.037486838615302E-4
for people,1,8.037486838615302E-4
not half,1,8.037486838615302E-4
require such,1,8.037486838615302E-4
of mine,1,8.037486838615302E-4
set right,1,8.037486838615302E-4
merely for,1,8.037486838615302E-4
truly esteemed,1,8.037486838615302E-4
being as,1,8.037486838615302E-4
resemblance in,1,8.037486838615302E-4
determined never,1,8.037486838615302E-4
naturally flew,1,8.037486838615302E-4
relinquish her,1,8.037486838615302E-4
without trepidation,1,8.037486838615302E-4
poor to,1,8.037486838615302E-4
in time”,1,8.037486838615302E-4
circumstance when,1,8.037486838615302E-4
understand miss,1,8.037486838615302E-4
into” elizabeth,1,8.037486838615302E-4
till shaking,1,8.037486838615302E-4
all access,1,8.037486838615302E-4
very reserved,1,8.037486838615302E-4
countenance elizabeth,1,8.037486838615302E-4
much happiness”,1,8.037486838615302E-4
heaven are,1,8.037486838615302E-4
one wedding,1,8.037486838615302E-4
or persuade,1,8.037486838615302E-4
intimate footing,1,8.037486838615302E-4
and determine,1,8.037486838615302E-4
pretty he,1,8.037486838615302E-4
pretty as,1,8.037486838615302E-4
done” “oh,1,8.037486838615302E-4
pretty at,1,8.037486838615302E-4
rate there,1,8.037486838615302E-4
and himself,1,8.037486838615302E-4
lasting an,1,8.037486838615302E-4
would become,1,8.037486838615302E-4
earnestly in,1,8.037486838615302E-4
his equals,1,8.037486838615302E-4
purchased for,1,8.037486838615302E-4
of neglect,1,8.037486838615302E-4
catherine “she,1,8.037486838615302E-4
proprietary form,1,8.037486838615302E-4
a distinction,1,8.037486838615302E-4
done” “my,1,8.037486838615302E-4
letterpaper written,1,8.037486838615302E-4
soul knew,1,8.037486838615302E-4
the age,1,8.037486838615302E-4
nothing either,1,8.037486838615302E-4
designedly done,1,8.037486838615302E-4
denny convinced,1,8.037486838615302E-4
much earnest,1,8.037486838615302E-4
supposing the,1,8.037486838615302E-4
gentleman did,1,8.037486838615302E-4
formality and,1,8.037486838615302E-4
sentence set,1,8.037486838615302E-4
of dances,1,8.037486838615302E-4
received she,1,8.037486838615302E-4
know though,1,8.037486838615302E-4
be—but it,1,8.037486838615302E-4
tomorrow to,1,8.037486838615302E-4
mean sir”,1,8.037486838615302E-4
bingley “then”,1,8.037486838615302E-4
affair which,1,8.037486838615302E-4
the commencement,1,8.037486838615302E-4
“ýs miss,1,8.037486838615302E-4
and precipitate,1,8.037486838615302E-4
vain for,1,8.037486838615302E-4
heaven and,1,8.037486838615302E-4
totally void,1,8.037486838615302E-4
eye which,1,8.037486838615302E-4
sister “ah,1,8.037486838615302E-4
scheming to,1,8.037486838615302E-4
ý laughed,1,8.037486838615302E-4
terms will,1,8.037486838615302E-4
you dance,1,8.037486838615302E-4
finding him,1,8.037486838615302E-4
hardly without,1,8.037486838615302E-4
convinced would,1,8.037486838615302E-4
there proved,1,8.037486838615302E-4
particularly recollect,1,8.037486838615302E-4
week spent,1,8.037486838615302E-4
“not one”,1,8.037486838615302E-4
equal certainty,1,8.037486838615302E-4
putting himself,1,8.037486838615302E-4
preserve they,1,8.037486838615302E-4
she actually,1,8.037486838615302E-4
am cruelly,1,8.037486838615302E-4
elizabeth “not,1,8.037486838615302E-4
thinks our,1,8.037486838615302E-4
inquire” replied,1,8.037486838615302E-4
sister maria,1,8.037486838615302E-4
civil for,1,8.037486838615302E-4
london whither,1,8.037486838615302E-4
cannot refuse,1,8.037486838615302E-4
as exceedingly,1,8.037486838615302E-4
these but,1,8.037486838615302E-4
seriously what,1,8.037486838615302E-4
your reason,1,8.037486838615302E-4
lost none,1,8.037486838615302E-4
expression in,1,8.037486838615302E-4
or remove,1,8.037486838615302E-4
who assured,1,8.037486838615302E-4
various claims,1,8.037486838615302E-4
was succeeded,1,8.037486838615302E-4
like dancing,1,8.037486838615302E-4
day “what,1,8.037486838615302E-4
he probably,1,8.037486838615302E-4
would reflect,1,8.037486838615302E-4
some resemblance,1,8.037486838615302E-4
mother impatiently,1,8.037486838615302E-4
or we,1,8.037486838615302E-4
plead in,1,8.037486838615302E-4
virtue nor,1,8.037486838615302E-4
herself agreeable,1,8.037486838615302E-4
as what,1,8.037486838615302E-4
abilities from,1,8.037486838615302E-4
no creature,1,8.037486838615302E-4
on sir,1,8.037486838615302E-4
accept elizabeth,1,8.037486838615302E-4
alone prevented,1,8.037486838615302E-4
however uncertain,1,8.037486838615302E-4
so ungovernable,1,8.037486838615302E-4
mr stone,1,8.037486838615302E-4
independent fortune,1,8.037486838615302E-4
ý answered,1,8.037486838615302E-4
withdrew determined,1,8.037486838615302E-4
were required,1,8.037486838615302E-4
lydia’s birth,1,8.037486838615302E-4
byfreely sharing,1,8.037486838615302E-4
she submitted,1,8.037486838615302E-4
poor girls,1,8.037486838615302E-4
what way,1,8.037486838615302E-4
to understand”,1,8.037486838615302E-4
collins “were,1,8.037486838615302E-4
find some,1,8.037486838615302E-4
little notice,1,8.037486838615302E-4
many women,1,8.037486838615302E-4
parted from,1,8.037486838615302E-4
putting this,1,8.037486838615302E-4
high importance,1,8.037486838615302E-4
the prettiest,1,8.037486838615302E-4
but concern,1,8.037486838615302E-4
did in,1,8.037486838615302E-4
of smile,1,8.037486838615302E-4
often only,1,8.037486838615302E-4
“ýf any,1,8.037486838615302E-4
kept them,1,8.037486838615302E-4
quarter from,1,8.037486838615302E-4
34 when,1,8.037486838615302E-4
a miserable,1,8.037486838615302E-4
are resolved,1,8.037486838615302E-4
was fonder,1,8.037486838615302E-4
a man”,1,8.037486838615302E-4
obstinacy is,1,8.037486838615302E-4
poor lydia’s,1,8.037486838615302E-4
so unusual,1,8.037486838615302E-4
predict the,1,8.037486838615302E-4
the unaffected,1,8.037486838615302E-4
too hasty,1,8.037486838615302E-4
obstinacy in,1,8.037486838615302E-4
frequent and,1,8.037486838615302E-4
of concealing,1,8.037486838615302E-4
condition” “whatever,1,8.037486838615302E-4
indiscreet ý,1,8.037486838615302E-4
esteemed a,1,8.037486838615302E-4
thing” “lady,1,8.037486838615302E-4
deferred it,1,8.037486838615302E-4
might otherwise,1,8.037486838615302E-4
steady mildness,1,8.037486838615302E-4
finding how,1,8.037486838615302E-4
they each,1,8.037486838615302E-4
for beauty,1,8.037486838615302E-4
single” “oh,1,8.037486838615302E-4
supper put,1,8.037486838615302E-4
immediately ýt,1,8.037486838615302E-4
to pay”,1,8.037486838615302E-4
partners for,1,8.037486838615302E-4
began repeating,1,8.037486838615302E-4
tomorrow he,1,8.037486838615302E-4
error your,1,8.037486838615302E-4
indeed such,1,8.037486838615302E-4
till his,1,8.037486838615302E-4
the father’s,1,8.037486838615302E-4
a circle,1,8.037486838615302E-4
respected she,1,8.037486838615302E-4
expression as,1,8.037486838615302E-4
terms with,1,8.037486838615302E-4
from thence,1,8.037486838615302E-4
was likewise,1,8.037486838615302E-4
one may,1,8.037486838615302E-4
persuade a,1,8.037486838615302E-4
have pledged,1,8.037486838615302E-4
sons cannot,1,8.037486838615302E-4
one man,1,8.037486838615302E-4
darcy drawing,1,8.037486838615302E-4
partake and,1,8.037486838615302E-4
have lizzy”,1,8.037486838615302E-4
that deceives,1,8.037486838615302E-4
elizabeth her,1,8.037486838615302E-4
memory with,1,8.037486838615302E-4
the pains,1,8.037486838615302E-4
and disappointed,1,8.037486838615302E-4
ruin more,1,8.037486838615302E-4
thing their,1,8.037486838615302E-4
little agreeable,1,8.037486838615302E-4
well charlotte”,1,8.037486838615302E-4
lizzy” “and,1,8.037486838615302E-4
keeping my,1,8.037486838615302E-4
gentleman but,1,8.037486838615302E-4
been misled,1,8.037486838615302E-4
liberal master,1,8.037486838615302E-4
know was,1,8.037486838615302E-4
those casual,1,8.037486838615302E-4
“tell me,1,8.037486838615302E-4
eldest sisters,1,8.037486838615302E-4
dare entertain,1,8.037486838615302E-4
tosubscribe to,1,8.037486838615302E-4
whenever ý,1,8.037486838615302E-4
be removed,1,8.037486838615302E-4
paining you,1,8.037486838615302E-4
drop the,1,8.037486838615302E-4
formal nor,1,8.037486838615302E-4
is ýt,1,8.037486838615302E-4
evening altogether,1,8.037486838615302E-4
darcy likely,1,8.037486838615302E-4
querulous serenity,1,8.037486838615302E-4
accordingly began,1,8.037486838615302E-4
is” “probably,1,8.037486838615302E-4
circumstance with,1,8.037486838615302E-4
particularly wishes,1,8.037486838615302E-4
he kept,1,8.037486838615302E-4
clothes chapter,1,8.037486838615302E-4
officer above,1,8.037486838615302E-4
ý require”,1,8.037486838615302E-4
christian but,1,8.037486838615302E-4
admiration was,1,8.037486838615302E-4
and poultry,1,8.037486838615302E-4
walked this,1,8.037486838615302E-4
with having,1,8.037486838615302E-4
gratified indeed,1,8.037486838615302E-4
eligible the,1,8.037486838615302E-4
or he,1,8.037486838615302E-4
may use,1,8.037486838615302E-4
knowing after,1,8.037486838615302E-4
elizabeth so,1,8.037486838615302E-4
carriages you,1,8.037486838615302E-4
the sphere,1,8.037486838615302E-4
intimidated into,1,8.037486838615302E-4
a correspondent,1,8.037486838615302E-4
away tried,1,8.037486838615302E-4
their recent,1,8.037486838615302E-4
something bordering,1,8.037486838615302E-4
having never,1,8.037486838615302E-4
made and,1,8.037486838615302E-4
insignificant and,1,8.037486838615302E-4
eagerly round,1,8.037486838615302E-4
very tender,1,8.037486838615302E-4
or quit,1,8.037486838615302E-4
unreasonably have,1,8.037486838615302E-4
weakest side,1,8.037486838615302E-4
enforced them,1,8.037486838615302E-4
smile which,1,8.037486838615302E-4
slowly to,1,8.037486838615302E-4
every following,1,8.037486838615302E-4
is admirable”,1,8.037486838615302E-4
directed with,1,8.037486838615302E-4
you call”,1,8.037486838615302E-4
tranquillity he,1,8.037486838615302E-4
rejoined “ý,1,8.037486838615302E-4
her intelligence,1,8.037486838615302E-4
inquiries the,1,8.037486838615302E-4
intelligible but,1,8.037486838615302E-4
she “wished,1,8.037486838615302E-4
mother you,1,8.037486838615302E-4
adding “but,1,8.037486838615302E-4
a journey,1,8.037486838615302E-4
am under,1,8.037486838615302E-4
with noble,1,8.037486838615302E-4
39 chapter,1,8.037486838615302E-4
cannot makeany,1,8.037486838615302E-4
declare ý,1,8.037486838615302E-4
as intruding,1,8.037486838615302E-4
think every,1,8.037486838615302E-4
elizabeth no,1,8.037486838615302E-4
family breakfast,1,8.037486838615302E-4
in rational,1,8.037486838615302E-4
most particular,1,8.037486838615302E-4
moment’s deliberation,1,8.037486838615302E-4
did we,1,8.037486838615302E-4
character—it adds,1,8.037486838615302E-4
gratified” said,1,8.037486838615302E-4
fall elizabeth,1,8.037486838615302E-4
to counterbalance,1,8.037486838615302E-4
young to,1,8.037486838615302E-4
a book”,1,8.037486838615302E-4
what business,1,8.037486838615302E-4
their nearer,1,8.037486838615302E-4
consolation that,1,8.037486838615302E-4
the novelty,1,8.037486838615302E-4
and calling,1,8.037486838615302E-4
motive professed,1,8.037486838615302E-4
small park,1,8.037486838615302E-4
occasion her,1,8.037486838615302E-4
uncommonly intelligent,1,8.037486838615302E-4
small part,1,8.037486838615302E-4
came because,1,8.037486838615302E-4
come hither,1,8.037486838615302E-4
so lady,1,8.037486838615302E-4
so “could,1,8.037486838615302E-4
hold your,1,8.037486838615302E-4
considered her,1,8.037486838615302E-4
yet had,1,8.037486838615302E-4
information been,1,8.037486838615302E-4
support her,1,8.037486838615302E-4
immediate conviction,1,8.037486838615302E-4
compassion” “but,1,8.037486838615302E-4
pack of,1,8.037486838615302E-4
fine account,1,8.037486838615302E-4
justify the,1,8.037486838615302E-4
some exaggeration,1,8.037486838615302E-4
makes a,1,8.037486838615302E-4
falsehood had,1,8.037486838615302E-4
kitty to,1,8.037486838615302E-4
him whenever,1,8.037486838615302E-4
village when,1,8.037486838615302E-4
often” “we,1,8.037486838615302E-4
plead my,1,8.037486838615302E-4
carter would,1,8.037486838615302E-4
young in,1,8.037486838615302E-4
mr darcy—but,1,8.037486838615302E-4
trunks were,1,8.037486838615302E-4
dishonorable to,1,8.037486838615302E-4
were mounting,1,8.037486838615302E-4
at” cried,1,8.037486838615302E-4
form having,1,8.037486838615302E-4
silly and,1,8.037486838615302E-4
august 26,1,8.037486838615302E-4
elizabeth steadily,1,8.037486838615302E-4
often exclaim,1,8.037486838615302E-4
misery my,1,8.037486838615302E-4
tranquillity mr,1,8.037486838615302E-4
mode to,1,8.037486838615302E-4
some pain,1,8.037486838615302E-4
liability costs,1,8.037486838615302E-4
could enable,1,8.037486838615302E-4
copyright or,1,8.037486838615302E-4
mary though,1,8.037486838615302E-4
explanations she,1,8.037486838615302E-4
heard somehow,1,8.037486838615302E-4
your pardon”,1,8.037486838615302E-4
in detaching,1,8.037486838615302E-4
only look,1,8.037486838615302E-4
himself though,1,8.037486838615302E-4
supplying in,1,8.037486838615302E-4
far awakened,1,8.037486838615302E-4
in safety,1,8.037486838615302E-4
one intended,1,8.037486838615302E-4
with certainty,1,8.037486838615302E-4
to pity,1,8.037486838615302E-4
for wit,1,8.037486838615302E-4
gravity at,1,8.037486838615302E-4
first introduction,1,8.037486838615302E-4
dreaded to,1,8.037486838615302E-4
and gentlemanlike,1,8.037486838615302E-4
words “apology”,1,8.037486838615302E-4
way either,1,8.037486838615302E-4
regard during,1,8.037486838615302E-4
addressing colonel,1,8.037486838615302E-4
misery he,1,8.037486838615302E-4
hope ýt,1,8.037486838615302E-4
only long,1,8.037486838615302E-4
supper therefore,1,8.037486838615302E-4
glance from,1,8.037486838615302E-4
my house,1,8.037486838615302E-4
regarded the,1,8.037486838615302E-4
my hours,1,8.037486838615302E-4
very gentleness,1,8.037486838615302E-4
you within,1,8.037486838615302E-4
smile never,1,8.037486838615302E-4
plain to,1,8.037486838615302E-4
diffident since,1,8.037486838615302E-4
yet merited,1,8.037486838615302E-4
or employee,1,8.037486838615302E-4
stretched forth,1,8.037486838615302E-4
town with,1,8.037486838615302E-4
or done,1,8.037486838615302E-4
elizabeth if,1,8.037486838615302E-4
about” “gracechurch,1,8.037486838615302E-4
all able,1,8.037486838615302E-4
understanding but,1,8.037486838615302E-4
importance ý,1,8.037486838615302E-4
so forlorn,1,8.037486838615302E-4
by suspense,1,8.037486838615302E-4
however elizabeth,1,8.037486838615302E-4
might” “how,1,8.037486838615302E-4
distinguished birth,1,8.037486838615302E-4
her” “ýt,1,8.037486838615302E-4
by email,1,8.037486838615302E-4
eight o’clock,1,8.037486838615302E-4
